key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Door uw IBAN op te geven en deze betaling te bevestigen, machtigt u %{merchant_name}, de crediteur en Stripe, onze betalingsdienstaanbieder, om instructies naar uw bank te sturen om uw rekening te debiteren en uw bank om uw rekening te debiteren in overeenstemming met die instructies. U heeft recht op restitutie van uw bank volgens de voorwaarden van uw overeenkomst met uw bank. Een terugbetaling moet worden aangevraagd binnen 8 weken vanaf de datum waarop uw rekening is gedebiteerd.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Ik heb me aangemeld voor GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Instructie voor automatische incasso,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,Naam,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,voorwaarden.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,Ik ga ermee akkoord dat deze bevoegdheid onderhevig is aan de algemene voorwaarden van mijn bank die betrekking hebben op mijn rekening en op de specifieke initiatiefnemer,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,terugkerend via SEPA Direct Debit,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,Er is een fout opgetreden bij het verwerken van uw verzoek. Kies een andere betaalmethode of probeer het opnieuw.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,U moet een betaalmethode toevoegen om uw abonnement bij te werken.,You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,LEEG,EMPTY,field empty
hp_v3.portal.ach.setup,Stel ACH in,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Besparing,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> U wordt doorgestuurd naar de bankpagina om de betaling via iDeal te verifiëren. </li> <li> Uw terugkerende betalingen worden uitgevoerd via SEPA automatische incasso. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Land,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Uw kosten op basis van gebruik,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,terugkerend via SEPA Direct Debit,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,U kunt deze betaalmethode gebruiken voor uw toekomstige transacties.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,"Als u een terugbetaling ontvangt waarop u geen recht heeft, moet u deze terugbetalen wanneer %{merchant_name} u daarom vraagt.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,Kan niet doorgaan zonder een geldig gateway-account,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,U kunt een automatische incasso op elk moment annuleren door eenvoudig contact op te nemen met uw bank of hypotheekbank. Mogelijk is een schriftelijke bevestiging vereist. Breng ook %{merchant_name} op de hoogte.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,"Als er wijzigingen zijn in het bedrag, de datum of de frequentie van uw automatische incasso, zal %{merchant_name} u hiervan op de hoogte stellen (normaal gesproken 3 werkdagen) voordat er van uw rekening wordt afgeschreven of zoals anders is overeengekomen. Als u %{merchant_name} vraagt ​​om een ​​betaling te innen, ontvangt u een bevestiging van het bedrag en de datum op het moment van het verzoek.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3,"Als er een fout is gemaakt bij de betaling van uw automatische incasso door %{merchant_name} of uw bank of hypotheekbank, heeft u recht op een volledige en onmiddellijke terugbetaling van het door uw bank of hypotheekbank betaalde bedrag.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,Het lijkt erop dat u geen account bij ons heeft,Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,De garantie wordt aangeboden door alle banken en hypotheekbanken die instructies voor automatische incasso's accepteren.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
