key,value,reference value,description
sort_param_order_invalid,De opgegeven sorteervolgorde {0} is ongeldig,The specified sort order {0} is invalid,The specified sort order {0} is invalid
updgrade_api_err_msg,{0},{0},{0}
wrong_value,verkeerde waarde,wrong value,wrong value
found_card_pattern,{0},{0},{0}
upload_error,Fout tijdens het uploaden van bestand,Error while uploading file,Error while uploading file
ILLEGAL_DOMAIN,{0} domein is niet toegestaan,{0} domain is not allowed,{0} domain is not allowed
param_fixed_size_error,De maat moet {0} zijn,The size should be of {0},The size should be of {0}
mcp_api_v1_err,Upgrade naar API-versie 2 is vereist omdat MCP is ingeschakeld,Upgrade to API V2 is needed as MCP is enabled,Upgrade to API V2 is needed as MCP is enabled
multipart_post,Kan multipart niet instellen voor een andere methode dan de post-methode,Cannot set multipart for other than post method,Cannot set multipart for other than post method
ILLEGAL_DNS,Het domein wordt omgezet naar het interne IP-adresbereik dat niet is toegestaan.,The domain resolves to internal ip address range which is not allowed.,The domain resolves to internal ip address range which is not allowed.
param_not_supported,{0},{0},{0}
mustache_not_allowed,snor-tags zijn niet toegestaan,mustache tags are not allowed,mustache tags are not allowed
param_value_lesser_error,Het moet minimaal {0} zijn,It should be atleast {0},It should be atleast {0}
param_exceeded_error,Het mag niet meer zijn dan {0},It should not be more than {0},It should not be more than {0}
not_an_image,Het geüploade bestand moet een afbeelding zijn.,Uploaded file should be an image.,Uploaded file should be an image.
UNKNOWN_HOST,Kan {0} domein niet omzetten,Unable to resolve {0} domain ,Unable to resolve {0} domain 
EMPTY_SCHEME,URL moet beginnen met http: // of https: // protocol,URL should start with http:// or https:// protocol,URL should start with http:// or https:// protocol
validate.mul_sub_entry,De klant {0} heeft al een abonnement.,The customer {0} already has a subscription.,The customer {0} already has a subscription.
file_size_limit_exceeded,Upload bestandsgrootte mag niet groter zijn dan {0},Upload file size cannot exceed {0},Upload file size cannot exceed {0}
invalid_range,eerste waarde {0} mag niet meer zijn dan tweede waarde {1},first value {0} should not be more than second value {1},first value {0} should not be more than second value {1}
