key,value,reference value,description
cbjs_grp.bank,银行,Bank,Bank
cbjs_grp.select_bank,选择银行,Select Bank,Select Bank
cbjs_grp.list_supported_bank,正在获取支持的银行列表,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,添加您的帐户详细信息,Add your account details,Add your account details
inapp_checkout.customer.header.edit,编辑帐户详细信息,Editing account details,Editing account details
inapp_checkout.customer.update,更新,Update,Update
inapp_checkout.customer.next,下一个,Next,Next
inapp_checkout.billing_address.header,添加您的帐单地址,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,编辑帐单地址,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,更新,Update,Update
inapp_checkout.billing_address.next,下一个,Next,Next
inapp_checkout.shipping_address.header,添加您的收货地址,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,编辑收货地址,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,更新,Update,Update
inapp_checkout.shipping_address.next,下一个,Next,Next
inapp_checkout.choose_sa.header,选择收货地址,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,运送到我的帐单地址,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,添新,Add New,Add New
inapp_checkout.payment_method.choose.add,添加付款方式,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,添加您的付款明细,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,编辑付款明细,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,选择付款方式,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,选择其他付款方式,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,更新,Update,Update
inapp_checkout.payment_method.next,下一个,Next,Next
inapp_checkout.subscription.header,添加您的订阅详细信息,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,添加您的购买详细信息,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,编辑订阅详细信息,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,编辑购买明细,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,更新,Update,Update
inapp_checkout.invoice.update,更新,Update,Update
inapp_checkout.subscription.next,下一个,Next,Next
inapp_checkout.invoice.next,下一个,Next,Next
inapp_checkout.review.header,完成您的订单,Complete your order,Complete your order
inapp_checkout.pay_review.header,完成您的订单,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,支付 %{amount}并订阅,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,订阅,Subscribe,Subscribe
inapp_checkout.review.order.header,订单摘要,Order summary,Order summary
inapp_checkout.review.account.header,帐户,Account,Account
inapp_checkout.review.billing.header,开票,Billing,Billing
inapp_checkout.review.shipping.header,船运,Shipping,Shipping
inapp_checkout.review.billing_shipping.header,计费与运输,Billing & Shipping,Billing & Shipping
inapp_checkout.review.subscription.header,订阅详情,Subscription Details,Subscription Details
inapp_checkout.review.invoice.header,采购明细,Purchase Details,Purchase Details
