key,value,reference value,description
account.first_name.label,名,First Name,
account.first_name.help,,,
account.last_name.label,姓,Last Name,
account.last_name.help,,,
account.email.label,电子邮件,Email,
account.email.help,,,
account.company.label,公司,Company,
account.company.help,,,
account.phone.label,电话,Phone,
account.phone.help,,,
billing.first_name.label,名,First Name,
billing.first_name.help,,,
billing.last_name.label,姓,Last Name,
billing.last_name.help,,,
billing.email.label,电子邮件,Email,
billing.email.help,,,
billing.phone.label,电话,Phone,
billing.phone.help,,,
billing.company.label,公司,Company,
billing.company.help,,,
billing.line1.label,地址第一行,Address Line1,
billing.line1.help,,,
billing.line2.label,地址第2行,Address Line2,
billing.line2.help,,,
billing.line3.label,地址行3,Address Line3,
billing.line3.help,,,
billing.city.label,城市,City,
billing.city.help,,,
billing.zip.label,压缩,Zip,
billing.zip.help,,,
billing.country.label,国家,Country,
billing.country.help,,,
billing.region.label,状态,State,
billing.region.help,,,
billing.state_code.label,状态,State,
billing.state_code.help,,,
tax.vat_number.label,增值税号,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,我已经注册了消费税,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,名,First Name,
shipping.first_name.help,,,
shipping.last_name.label,姓,Last Name,
shipping.last_name.help,,,
shipping.email.label,电子邮件,Email,
shipping.email.help,,,
shipping.phone.label,电话,Phone,
shipping.phone.help,,,
shipping.company.label,公司,Company,
shipping.company.help,,,
shipping.line1.label,地址第一行,Address Line1,
shipping.line1.help,,,
shipping.line2.label,地址第2行,Address Line2,
shipping.line2.help,,,
shipping.line3.label,地址行3,Address Line3,
shipping.line3.help,,,
shipping.city.label,城市,City,
shipping.city.help,,,
shipping.zip.label,压缩,Zip,
shipping.zip.help,,,
shipping.country.label,国家,Country,
shipping.country.help,,,
shipping.region.label,状态,State,
shipping.region.help,,,
shipping.state_code.label,状态,State,
shipping.state_code.help,,,
gift.first_name.label,名,First Name,
gift.first_name.help,,,
gift.last_name.label,姓,Last Name,
gift.last_name.help,,,
gift.email.label,电子邮件,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,我们应该说谁,Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,日期,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,时间,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,名,First Name,
card.first_name.help,,,
card.last_name.label,姓,Last Name,
card.last_name.help,,,
card.number.label,数字,Number,
card.number.help,,,
card.expiry.label,到期,Expiry,
card.expiry.help,,,
card.expiry_year.label,到期,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,地址第一行,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,地址第2行,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,城市,City,
card.billing_city.help,,,
card.billing_zip.label,压缩,Zip,
card.billing_zip.help,,,
card.billing_country.label,国家,Country,
card.billing_country.help,,,
card.billing_region.label,状态,State,
card.billing_region.help,,,
card.billing_state_code.label,状态,State,
card.billing_state_code.help,,,
