key,value,reference value,description
hp.portal.mark.backup,Megjelölés biztonsági mentésként,Mark as Backup,Marking a payment method as Backup
hp.billing_period.week, %{period} hét,%{period} Weeks,2 Weeks
hp.portal.powered_by,Powered by,Powered by,Powered by chargebee
hp.clientjs.cannot_be_blank,nem lehet üres,cannot be blank,cannot be blank
action_error.post,A beküldés során hibák történtek,There were errors while submitting,There were errors while submitting
hp.change_link,változás,Change,Change link
hp.portal.signed_up,Feliratkozás: %{date},Signed up on %{date},Account signed up on 12-03-2016
hp.portal.invoice.showing,Megjelenítve,Showing,Showing invoice label
payment_method.info.card, %{last4_digits} végződésű kártya,card ending with %{last4_digits},card ending with 4111
payment_method.info.direct_debit," %{bank_name}, számlaszám végződik %{last4_digits}","%{bank_name}, Account number ending with %{last4_digits}",
hp.portal.chargebee_secure,Chargebee biztonságos fizetés,Chargebee Secure Payment,Chargebee Secure Payment - security statement
hp.portal.payment_method_role.backup,biztonsági mentés,Backup,Payment method is tagged as Backup
hp.gocardless.desc,A közvetlen terhelés beállítása,Set up Direct Debit,Set up Direct Debit - gateway label
hp.portal.mark.primary,Megjelölés elsődlegesként,Mark as Primary,Marking a payment method as Primary
hp.bt_apple_card, %{card_type} kártya,%{card_type} card,Visa Card
hp.apple_card_ending,Kártya vége ... %{digits},Card ending ... %{digits},Card Ending .. 4444
hp.clientjs.successful_card_update,sikeresen frissítette a kártya adatait.,you have successfully updated your card details.,you have successfully updated your card details.
hp.amazon.desc,Fizessen biztonságosan az Amazon-fiókján található adatok felhasználásával.,Pay securely using the information on your Amazon account.,Pay securely using the information on your Amazon account - one liner for amazon gateway payments
hp.portal.remove.backup,Távolítsa el a biztonsági mentést,Remove Backup,Unmarking a payment method as Backup
hp.card_ending, %{card_type} kártya vége ... %{digits},%{card_type} card ending ... %{digits},Visa Card Ending .. 4444
hp.clientjs.successful_signup,sikeresen feliratkozott a szolgáltatásra,you have successfully signed up for the service,you have successfully signed up for the service
apple_pay.label.tax,ADÓ (MÉG SZÁMÍTHATÓ),TAX (YET TO BE CALCULATED),Label for tax amount
