key,value,reference value,description
sub_details_card.metered_item.footnote,A mennyiség a számlázási időszak alatti használattól függően változhat.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Azért kapta ezt az e-mailt, mert fizet az ügyfél előfizetéseiről és díjairól",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Ez a link 7 napon belül lejár.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Egységek,Units,
card_offline_pm.instruction.text,"Kérjük, hogy szervizügynökünk megérkezésekor győződjön meg arról, hogy készen áll a pontos összeggel.",Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Itt töltheti le és tekintheti meg a részleteket. Ez a link 7 napon belül lejár.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Ezt az e-mailt azért kapja, mivel Ön ennek az ügyfélnek a szülője.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Ezt a számlát a szülői számlád fizette,This invoice was paid by your parent account,
download_attachments_note.link_text,Letöltés,Download,
invoice_details_card.download_link.text,Töltse le és tekintse meg az összes egy vagy több számlát,Download and view all invoices,
