key,value,reference value,description
line_item.coupon.non_discount_all,ใช้ %{coupon_details} จาก %{disc_amt} กับรายการโฆษณา %{line_items},%{coupon_details} of %{disc_amt} applied on %{line_items} line items.,The applied on text for coupon
line_item.coupon.non_discount_singular,ใช้ %{coupon_details} จาก %{disc_amt} กับรายการโฆษณา %{line_items},%{coupon_details} of %{disc_amt} applied on line item %{line_items}.,The applied on text for coupon
line_item.coupon.ao_text_singular,ใช้ %{coupon_details} กับรายการโฆษณา %{line_items} - %{disc_amt} %{pdf_inv_desc},%{coupon_details} applied on line item %{line_items} - %{disc_amt} %{pdf_inv_desc}.,The applied on text for coupon
line_item.final_credit_correction.added,เพิ่มเครดิตที่เหลือแล้ว,Leftover Credits Added,when amount is < than 0
line_item.plan.prorated_charges,ค่าบริการตามสัดส่วน,Prorated Charges,Prorated Charges for plan/addon prorated charges
line_item.coupon.ao_text_all,ใช้ %{coupon_details} กับรายการโฆษณา %{line_items} - %{disc_amt} %{pdf_inv_desc},%{coupon_details} applied on %{line_items} line items - %{disc_amt} %{pdf_inv_desc}.,The applied on text for coupon
line_item.desc.prorated_credits_for,เครดิตตามสัดส่วนสำหรับ %{date_range},Prorated Credits for %{date_range},Protated Credits for 3rd oct to 15th oct
line_item.coupon.free_quantity, ปริมาณฟรี, Free Quantity,Free quantity in a coupon
line_item.coupon.ao_text_plural,ใช้ %{coupon_details} กับรายการโฆษณา %{line_items} - %{disc_amt} %{pdf_inv_desc},%{coupon_details} applied on line items %{line_items} - %{disc_amt} %{pdf_inv_desc}.,The applied on text for coupon
line_item.desc.stairstep_pricing, %{amount} สำหรับหน่วย %{unit},%{amount} for %{unit} units,Stairstep pricing description
line_item.desc.total_units,หน่วยทั้งหมด - %{unit},Total units - %{unit},Total units
line_item.final_credit_correction.removed,เครดิตเพิ่มเติมถูกลบออก,Additional Credits Removed,when amount is > than 0
email.line_item.coupon.text,ใช้ <b> %{coupon_details} %{disc_amt} </b> สำหรับ %{line_item_desc},<b>%{coupon_details} %{disc_amt} off</b> applied for %{line_item_desc}.,The applied on text for coupon
line_item.plan.set_up_fee,ค่าติดตั้ง,Setup Fee,Plan set up fee - description at line item level
line_item.desc.credit_adjustments,เครดิตตามสัดส่วน,Prorated Credits,Prorated credits given for a line item
line_item.desc.reclaimed_account_credits,คืนเครดิตส่งเสริมการขายแล้ว,Promotional Credits Returned,promotional credits given for a line item
line_item.desc.account_credits,เครดิตส่งเสริมการขาย,Promotional Credits,promotional credits given for a line item
cn.discount.text,ส่วนลดหรือเครดิตที่ใช้ในใบแจ้งหนี้นี้,Discounts/credits applied on this invoice,text
line_item.desc.reclaimed_credit_adjusments,คืนเครดิตตามสัดส่วนแล้ว,Prorated Credits Returned,Prorated credits given for a line item
line_item.fractional_correction,การแก้ไขเศษส่วน,Fractional Correction,Fractional Correction
line_item.coupon.non_discount_plural,ใช้ %{coupon_details} จาก %{disc_amt} กับรายการโฆษณา %{line_items},%{coupon_details} of %{disc_amt} applied on line items %{line_items}.,The applied on text for coupon
line_item.desc.units,หน่วย,units,units
