key,value,reference value,description
card_orders.order.id,รหัสคำสั่งซื้อ,Order ID,
button.update_payment_method,อัปเดตวิธีการชำระเงิน,Update Payment Method,
button.extend_subscription,ขยายการสมัครสมาชิก,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,ที่อยู่จัดส่ง,Shipping Address,
button.retarget_hp_url,ทำการสั่งซื้อของคุณให้เสร็จสมบูรณ์,Complete Your Purchase,
button.reset_password,รีเซ็ตรหัสผ่าน,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,วงจรปัจจุบัน,Current Cycle,
button.portal_verify_email,ยืนยันที่อยู่อีเมล,Verify Email Address,
card_invoices.title,ใบแจ้งหนี้ของคุณ,Your Invoices,
card_addresses.billing_address.full_billing_address,ที่อยู่เรียกเก็บเงิน,Billing Address,
button.pay_now,จ่ายตอนนี้,Pay Now,
button.claim_gift,รับของขวัญ,Claim Gift,
card_orders.order.shipment_carrier,ผู้ให้บริการขนส่ง,Shipment carrier,
button.click_here,คลิกที่นี่,Click Here,
card_contract_terms.contract_term.billing_cycle,รอบการเรียกเก็บเงินทั้งหมด,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,วิธีการชำระเงินที่เลือก,Selected payment method,
card_orders.order.batch_id,รหัสแบทช์,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,รายละเอียดเพิ่มเติม,Additional details,
card_recurring_items.title,การสมัครของคุณ,Your Subscription,
card_contract_terms.contract_term.termination_fee,ค่าธรรมเนียมการเลิกจ้าง,Termination fee,
card_customer.title,รายละเอียดของคุณ,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,ที่อยู่จัดส่ง,Shipping Address,
card_gift_message.title,นี่คือข้อความส่วนตัวสำหรับคุณ,Here's a personal message for you,
card_orders.order.amount,จำนวนสั่งซื้อ,Order Amount,
card_orders.order.shipping_date,วันที่จัดส่ง,Shipment date,
card_hp_order_items.title,รายการในคำสั่งซื้อของคุณ:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,เมื่อสิ้นสุดระยะเวลา,At Term-End,
card_orders.order.tracking_id,รหัสติดตาม,Tracking id,
card_recurring_items.subscription.po_number,หมายเลขป ณ,PO Number,
card_orders.order.note,บันทึก,Note,
card_contract_terms.title,รายละเอียดสัญญา,Contract details,
card_contract_terms.contract_term.total_contract_value,มูลค่าสัญญาทั้งหมด,Total Contract Value,
card_contract_terms.contract_term.contract_period,ระยะเวลาของสัญญา,Contract Period,
card_orders.title,คำสั่งของคุณ,Your order,
card_customer.customer.id,ID,ID,
