key,value,reference value,description
taxjar_communication_failure,ขออภัยเราไม่สามารถสื่อสารกับ TaxJar ได้ในขณะนี้ โปรดลองอีกสักครู่,"Sorry, we’re unable to communicate with TaxJar right now. Please try after some time.","Sorry, we’re unable to communicate with TaxJar right now. Please try after some time."
avalara_doc_status_invalid,การดำเนินการล้มเหลว. สถานะเอกสารไม่ถูกต้องใน Avalara,Operation failed. Invalid document status in Avalara.,Operation failed. Invalid document status in Avalara.
taxjar_origin_address_error,ที่อยู่ขององค์กรไม่ถูกต้องหรือไม่สมบูรณ์ โปรดยืนยันและลองอีกครั้ง,The organizational address is either invalid or incomplete. Please verify and try again.,The organizational address is either invalid or incomplete. Please verify and try again.
ava_auth_error,ข้อมูลรับรองของ Avalara ที่ระบุไม่ถูกต้อง,Avalara credentials provided are invalid.,Avalara credentials provided are invalid.
origin_address_error,ที่อยู่ขององค์กรไม่ถูกต้องหรือไม่สมบูรณ์ โปรดยืนยันและลองอีกครั้ง,The organizational address is either invalid or incomplete. Please verify and try again.,The organizational address is either invalid or incomplete. Please verify and try again.
taxjar_product_code_not_found,ไม่มีการกำหนดค่ารหัสผลิตภัณฑ์ TaxJar สำหรับสินค้า {0},TaxJar Product code is not configured for the item {0}.,TaxJar Product code is not configured for the item {0}.
address_validation_failed,ขออภัยที่อยู่จัดส่งตรวจสอบที่อยู่ไม่สำเร็จ {0} โปรดยืนยันและลองอีกครั้ง,"Sorry, shipping address has failed {0} address check. Please verify and try again.","Sorry, shipping address has failed {0} address check. Please verify and try again."
shipping_address_invalid,ขออภัยที่อยู่จัดส่งไม่ถูกต้องหรือไม่สมบูรณ์ โปรดยืนยันและลองอีกครั้ง,"Sorry, shipping address is either invalid or incomplete. Please verify and try again.","Sorry, shipping address is either invalid or incomplete. Please verify and try again."
taxjar_auth_error,ข้อมูลรับรอง TaxJar ที่ระบุไม่ถูกต้อง,TaxJar credentials provided are invalid.,TaxJar credentials provided are invalid.
cred_delete_invalid_state,ไม่สามารถล้างข้อมูลรับรอง {0} ได้เนื่องจากมีการใช้งานอยู่แล้ว โปรดลบการกำหนดค่าภาษี {0} ก่อนล้างข้อมูลรับรอง {0},{0} credential cannot be cleared as they are already in use. Please remove {0} tax configuration before clearing {0} credential.,{0} credential cannot be cleared as they are already in use. Please remove {0} tax configuration before clearing {0} credential.
destination_address_error,ไม่สามารถคำนวณอัตราภาษีเนื่องจากที่อยู่สำหรับจัดส่ง / เรียกเก็บเงินไม่ถูกต้องหรือไม่สมบูรณ์ โปรดยืนยันและลองอีกครั้ง,Unable to calculate the tax rate as the shipping/billing address is either invalid or incomplete. Please verify and try again.,Unable to calculate the tax rate as the shipping/billing address is either invalid or incomplete. Please verify and try again.
multi_step_layout_disabled,ขออภัยธีมนี้ไม่รองรับ {0} โปรดเลือกธีมอื่น,"Sorry, this theme does not support {0}. Please choose a different theme.","Sorry, this theme does not support {0}. Please choose a different theme."
billing_address_invalid,ที่อยู่สำหรับการเรียกเก็บเงินไม่ถูกต้องหรือไม่สมบูรณ์ โปรดยืนยันและลองอีกครั้ง,The Billing address is either invalid or incomplete. Please verify and try again.,The Billing address is either invalid or incomplete. Please verify and try again.
company_code_error,รหัส บริษัท ที่กำหนดค่าสำหรับบัญชี Avalara AvaTax ของคุณไม่สามารถใช้งานได้หรือไม่มีอยู่,The Company Code configured for your Avalara AvaTax account is either inactive or not present.,The Company Code configured for your Avalara AvaTax account is either inactive or not present.
delete_shipping_address_not_allowed,โปรดระบุที่อยู่สำหรับการเรียกเก็บเงินที่ถูกต้องก่อนที่จะลบที่อยู่สำหรับจัดส่ง,Please provide a valid billing address before deleting the shipping address.,Please provide a valid billing address before deleting the shipping address.
avalara_doc_in_invalid_state,เอกสารนี้ไม่สามารถเป็นโมฆะ / ลบได้เนื่องจากไม่ได้โพสต์ไปที่ Avalara โปรดลองอีกครั้งในภายหลัง,This document cannot be voided/deleted as it has not been posted to Avalara. Please retry after some time.,This document cannot be voided/deleted as it has not been posted to Avalara. Please retry after some time.
avalara_communication_failure,ขออภัยเราไม่สามารถสื่อสารกับ Avalara ได้ในขณะนี้ โปรดลองอีกสักครู่,"Sorry, we’re unable to communicate with Avalara right now. Please try after some time.","Sorry, we’re unable to communicate with Avalara right now. Please try after some time."
hp_avalara_integ_failure,ขออภัยมีบางอย่างผิดพลาดขณะดำเนินการตามคำขอ โปรดลองอีกสักครู่,"Sorry, something went wrong while the request was being processed. Please try after some time.","Sorry, something went wrong while the request was being processed. Please try after some time."
both_exemption_reasons_passed,คุณสามารถเลือกรหัสเอนทิตี Avalara หรือหมายเลขยกเว้นทั้งสองอย่างก็ได้,"You can either choose the Avalara Entity Code or Exempt Number, not both.","You can either choose the Avalara Entity Code or Exempt Number, not both."
hp_taxjar_integ_failure,ขออภัยมีบางอย่างผิดพลาดขณะดำเนินการตามคำขอ โปรดลองอีกสักครู่,"Sorry, something went wrong while the request was being processed. Please try after some time.","Sorry, something went wrong while the request was being processed. Please try after some time."
