key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,การให้ IBAN ของคุณและยืนยันการชำระเงินนี้แสดงว่าคุณกำลังอนุญาตให้ %{merchant_name} เจ้าหนี้และ Stripe ผู้ให้บริการการชำระเงินของเราส่งคำแนะนำไปยังธนาคารของคุณเพื่อหักบัญชีของคุณและธนาคารของคุณให้หักบัญชีของคุณตามคำแนะนำเหล่านั้น คุณมีสิทธิ์ได้รับเงินคืนจากธนาคารของคุณภายใต้ข้อกำหนดและเงื่อนไขของข้อตกลงกับธนาคารของคุณ คุณต้องขอรับเงินคืนภายใน 8 สัปดาห์นับจากวันที่หักบัญชีของคุณ,"By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,ฉันได้ลงทะเบียน GST แล้ว,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,คำแนะนำการหักบัญชีธนาคาร,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,ชื่อ,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,ข้อกำหนดและเงื่อนไข,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,ฉันยอมรับว่าอำนาจนี้อยู่ภายใต้ข้อกำหนดในการให้บริการของธนาคารของฉันที่เกี่ยวข้องกับบัญชีของฉันและผู้เริ่มต้นบางราย,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,เกิดซ้ำผ่านการหักบัญชีอัตโนมัติ SEPA,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,เกิดข้อผิดพลาดขณะดำเนินการตามคำขอของคุณ เลือกวิธีการชำระเงินอื่นหรือลองอีกครั้ง,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,คุณต้องเพิ่มวิธีการชำระเงินเพื่ออัปเดตการสมัครของคุณ,You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,ว่าง,EMPTY,field empty
hp_v3.portal.ach.setup,ตั้งค่า ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,ประหยัด,Saving,Saving
