key,value,reference value,description
cbjs_grp.bank,Bank,Bank,Bank
cbjs_grp.select_bank,Vælg Bank,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Henter liste over understøttede banker,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Tilføj dine kontooplysninger,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Redigering af kontooplysninger,Editing account details,Editing account details
inapp_checkout.customer.update,Opdatering,Update,Update
inapp_checkout.customer.next,Næste,Next,Next
inapp_checkout.billing_address.header,Tilføj din faktureringsadresse,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Redigerer faktureringsadresse,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Opdatering,Update,Update
inapp_checkout.billing_address.next,Næste,Next,Next
inapp_checkout.shipping_address.header,Tilføj din leveringsadresse,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Redigerer leveringsadresse,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Opdatering,Update,Update
inapp_checkout.shipping_address.next,Næste,Next,Next
inapp_checkout.choose_sa.header,Vælg leveringsadresse,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Send til min faktureringsadresse,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Tilføj ny,Add New,Add New
inapp_checkout.payment_method.choose.add,Tilføj betalingsmetode,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Tilføj dine betalingsoplysninger,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Redigering af betalingsoplysninger,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Vælg en betalingsmetode,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Vælg en anden betalingsmetode,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Opdatering,Update,Update
inapp_checkout.payment_method.next,Næste,Next,Next
inapp_checkout.subscription.header,Tilføj dine abonnementsoplysninger,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Tilføj dine købsoplysninger,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Redigering af abonnementsoplysninger,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,Redigering af købsoplysninger,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,Opdatering,Update,Update
inapp_checkout.invoice.update,Opdatering,Update,Update
inapp_checkout.subscription.next,Næste,Next,Next
inapp_checkout.invoice.next,Næste,Next,Next
inapp_checkout.review.header,Fuldfør din ordre,Complete your order,Complete your order
inapp_checkout.pay_review.header,Fuldfør din ordre,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,Betal %{amount} & abonner,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,Abonner,Subscribe,Subscribe
inapp_checkout.review.order.header,Ordreoversigt,Order summary,Order summary
inapp_checkout.review.account.header,Konto,Account,Account
inapp_checkout.review.billing.header,Fakturering,Billing,Billing
inapp_checkout.review.shipping.header,Forsendelse,Shipping,Shipping
